Wall time,Step,Value
1656928952.8519645,80,1.6249966621398926
1656929026.9955454,81,1.6261379718780518
1656929100.6057868,82,1.6170834302902222
1656929174.2618575,83,1.625017762184143
1656929248.0519223,84,1.6165263652801514
1656929322.1089113,85,1.611718773841858
1656929395.7286067,86,1.6078287363052368
1656929469.8081243,87,1.6149020195007324
1656929543.818065,88,1.612183928489685
1656929617.8372703,89,1.612693428993225
1656929691.524555,90,1.6122984886169434
1656929765.2703354,91,1.6030287742614746
1656929839.1406858,92,1.5997140407562256
1656929913.0990365,93,1.598860502243042
1656929986.843351,94,1.5973057746887207
1656930060.4092066,95,1.6047155857086182
1656930134.1643348,96,1.594799280166626
1656930207.7190309,97,1.5922642946243286
1656930281.0116358,98,1.5900609493255615
1656930354.7293377,99,1.594589114189148
1656930428.0873759,100,1.582426905632019
1656930502.137404,101,1.5822042226791382
1656930575.655534,102,1.578625202178955
1656930649.175536,103,1.5810619592666626
1656930722.7998655,104,1.5852234363555908
1656930796.4890978,105,1.5766047239303589
1656930869.89697,106,1.5740693807601929
1656930943.264426,107,1.5756950378417969
1656931016.85469,108,1.5792275667190552
1656931090.6520152,109,1.567704677581787
1656931163.7503076,110,1.564253568649292
1656931236.9215229,111,1.5717576742172241
1656931310.7013075,112,1.5623071193695068
1656931384.5981655,113,1.5622237920761108
1656931458.5350175,114,1.5640617609024048
1656931531.8984516,115,1.5660725831985474
1656931605.8352702,116,1.5567892789840698
1656931679.7271686,117,1.5581412315368652
1656931753.121947,118,1.5534307956695557
1656931826.524039,119,1.5635881423950195
1656931900.214229,120,1.5581201314926147
1656931973.770873,121,1.5513689517974854
1656932047.784678,122,1.5495097637176514
1656932121.164065,123,1.5536161661148071
1656932194.5189207,124,1.543923020362854
1656932267.926599,125,1.5401781797409058
1656932341.3427567,126,1.5495984554290771
1656932415.0186868,127,1.5457608699798584
1656932488.8109624,128,1.5454392433166504
1656932562.5244036,129,1.5500649213790894
1656932635.7592454,130,1.5405546426773071
1656932709.03489,131,1.5406016111373901
1656932781.9706812,132,1.5360084772109985
1656932855.6591284,133,1.5393787622451782
1656932929.381844,134,1.537205457687378
1656933003.3279088,135,1.527830958366394
1656933076.9202847,136,1.5314626693725586
1656933150.649522,137,1.5331560373306274
1656933224.8125703,138,1.5344164371490479
1656933298.185528,139,1.5244617462158203
1656933372.077786,140,1.537278175354004
1656933445.6483083,141,1.521903157234192
1656933518.8246412,142,1.5226447582244873
1656933592.2268186,143,1.5316518545150757
1656933665.773959,144,1.519211769104004
1656933739.540075,145,1.5230640172958374
1656933812.7426379,146,1.5169237852096558
1656933886.7732673,147,1.5156387090682983
1656933960.126979,148,1.5188310146331787
1656934033.5257013,149,1.5067369937896729
1656934106.757869,150,1.5117096900939941
1656934180.2012925,151,1.5248386859893799
1656934254.0878537,152,1.5171319246292114
1656934327.3264241,153,1.5096244812011719
1656934400.8332527,154,1.5067998170852661
1656934474.1214404,155,1.50254225730896
1656934547.726347,156,1.5060148239135742
1656934621.6200755,157,1.5012158155441284
1656934695.3921957,158,1.4988914728164673
1656934768.9918907,159,1.4939680099487305
1656934842.5224879,160,1.5008987188339233
1656934915.809741,161,1.4978091716766357
1656934989.4141073,162,1.4896925687789917
1656935063.4161978,163,1.4961642026901245
1656935137.1157262,164,1.4994685649871826
1656935210.4199026,165,1.4970492124557495
1656935283.9788513,166,1.4931517839431763
1656935357.2741048,167,1.491387128829956
1656935430.7348382,168,1.4843837022781372
1656935504.059246,169,1.4859883785247803
1656935577.4415472,170,1.4789751768112183
1656935651.455757,171,1.4817780256271362
1656935725.0980961,172,1.4935126304626465
1656935798.7524202,173,1.4818251132965088
1656935872.5560417,174,1.4779794216156006
1656935946.0652764,175,1.479202151298523
1656936020.026654,176,1.4790418148040771
1656936094.1929765,177,1.469085931777954
1656936168.0085928,178,1.4709572792053223
1656936241.494839,179,1.470596432685852
1656936315.1112285,180,1.465401291847229
1656936388.2851102,181,1.4715666770935059
1656936462.181564,182,1.471640706062317
1656936535.8452885,183,1.4622790813446045
1656936609.568436,184,1.471850037574768
1656936682.903904,185,1.4747527837753296
1656936756.443589,186,1.4667693376541138
1656936829.7179623,187,1.4596368074417114
1656936903.451607,188,1.4585648775100708
1656936977.0293884,189,1.4487481117248535
1656937050.984873,190,1.4619331359863281
1656937124.7221215,191,1.4512497186660767
1656937198.3019676,192,1.4555999040603638
1656937272.0877843,193,1.454095482826233
1656937345.5391843,194,1.459002137184143
1656937418.970935,195,1.455810546875
1656937492.4098706,196,1.458593487739563
1656937565.7614694,197,1.4528688192367554
1656937639.1584246,198,1.4593026638031006
1656937712.849981,199,1.4552057981491089
1656937786.533466,200,1.4451074600219727
1656937859.7215755,201,1.4454010725021362
1656937933.4502275,202,1.442650318145752
1656938007.353913,203,1.4453414678573608
1656938080.5647106,204,1.4368923902511597
1656938153.8683221,205,1.4326412677764893
1656938226.9557672,206,1.4385325908660889
1656938300.311871,207,1.4320921897888184
1656938373.9913003,208,1.4322940111160278
1656938448.083409,209,1.434160590171814
1656938521.5635746,210,1.4295679330825806
1656938595.2210045,211,1.428820252418518
1656938668.8206491,212,1.426369071006775
1656938742.5064428,213,1.4248842000961304
1656938816.298527,214,1.4244072437286377
1656938889.7870536,215,1.4251258373260498
1656938963.6068816,216,1.4230738878250122
1656939037.396182,217,1.4215335845947266
1656939110.715549,218,1.416002631187439
1656939183.9661245,219,1.4140979051589966
1656939257.3478389,220,1.415103554725647
1656939330.9573565,221,1.4212090969085693
1656939404.5503132,222,1.4145984649658203
1656939478.1187012,223,1.4194555282592773
1656939551.6180754,224,1.4137115478515625
1656939625.3379838,225,1.4114378690719604
1656939698.721372,226,1.4081859588623047
1656939772.4703176,227,1.4098219871520996
1656939846.4693413,228,1.408783197402954
1656939920.329731,229,1.4076818227767944
1656939993.7847753,230,1.4019922018051147
1656940067.4295776,231,1.3993531465530396
1656940140.8644025,232,1.3983285427093506
1656940214.094448,233,1.3974902629852295
1656940287.9827907,234,1.4000616073608398
1656940361.5141985,235,1.3948853015899658
1656940434.978507,236,1.3993433713912964
1656940508.4539256,237,1.3988008499145508
1656940582.5593686,238,1.3924506902694702
1656940655.8629878,239,1.38840651512146
1656940729.2686021,240,1.3878151178359985
1656940802.7130146,241,1.3877131938934326
1656940876.3285804,242,1.386318564414978
1656940949.7846336,243,1.3897405862808228
1656941022.9333313,244,1.3864506483078003
1656941096.4252036,245,1.377838373184204
1656941170.450482,246,1.3825088739395142
1656941244.1001494,247,1.3863732814788818
1656941317.871742,248,1.3838529586791992
1656941391.4141803,249,1.3822392225265503
1656941464.963361,250,1.3798015117645264
1656941538.7049587,251,1.3777581453323364
1656941611.893277,252,1.3778396844863892
1656941685.4706395,253,1.3698174953460693
1656941759.278869,254,1.3740452527999878
1656941832.8827949,255,1.3699482679367065
1656941906.8096838,256,1.3685156106948853
1656941980.138356,257,1.3663997650146484
1656942053.959154,258,1.3721455335617065
1656942127.5565567,259,1.3704413175582886
1656942201.1325164,260,1.3676015138626099
1656942274.885284,261,1.3652368783950806
1656942348.4404066,262,1.366776704788208
1656942421.6817243,263,1.364113688468933
1656942495.0917516,264,1.3642033338546753
1656942568.8718302,265,1.3560962677001953
1656942642.4568238,266,1.3578089475631714
1656942716.4082198,267,1.3601012229919434
1656942790.1785352,268,1.3588944673538208
1656942863.7584982,269,1.355412483215332
1656942937.6661534,270,1.3580362796783447
1656943011.2293162,271,1.354231357574463
1656943084.8534431,272,1.3544354438781738
1656943158.3213117,273,1.3525519371032715
1656943231.8381462,274,1.352658748626709
1656943305.3273504,275,1.3525052070617676
1656943378.603368,276,1.3523192405700684
1656943452.024252,277,1.3480255603790283
1656943525.7402112,278,1.3462213277816772
1656943598.9040966,279,1.3497865200042725
1656943672.6902382,280,1.3459349870681763
1656943746.1852183,281,1.3472319841384888
1656943819.7454412,282,1.3457131385803223
1656943893.1701603,283,1.3440618515014648
1656943966.4292107,284,1.3415400981903076
1656944040.3001657,285,1.3433101177215576
1656944114.3675041,286,1.3431645631790161
1656944188.1763678,287,1.340051531791687
1656944261.3883257,288,1.338525652885437
1656944335.4082615,289,1.3384325504302979
1656944409.1944103,290,1.3397927284240723
1656944482.7565472,291,1.3392932415008545
1656944556.3099442,292,1.3347469568252563
1656944629.782642,293,1.3364795446395874
1656944703.4528422,294,1.3355275392532349
1656944777.2146468,295,1.3358683586120605
1656944851.0816164,296,1.3354167938232422
1656944924.5979774,297,1.3358736038208008
1656944998.1865962,298,1.333753228187561
1656945072.0448265,299,1.3338710069656372
1656945145.9606612,300,1.3328795433044434
1656945219.4120595,301,1.3315509557724
1656945292.4434216,302,1.334771990776062
1656945366.3346815,303,1.3320974111557007
1656945439.945534,304,1.3314319849014282
1656945513.7745564,305,1.3345847129821777
1656945588.2233427,306,1.3299094438552856
1656945661.9090354,307,1.3304170370101929
1656945735.930776,308,1.3286703824996948
1656945809.633643,309,1.3276045322418213
1656945883.5299425,310,1.328842043876648
1656945957.2793906,311,1.328665852546692
1656946031.4665415,312,1.3293204307556152
1656946105.2775266,313,1.3261679410934448
1656946179.2058513,314,1.3245586156845093
1656946252.607706,315,1.3282393217086792
1656946326.5206673,316,1.3266041278839111
1656946399.8576362,317,1.3248015642166138
1656946473.1201863,318,1.3246766328811646
1656946546.8509018,319,1.3250106573104858
1656946620.2685125,320,1.3223494291305542
1656946694.2059474,321,1.323282241821289
1656946767.9470212,322,1.326906681060791
1656946841.4378386,323,1.3239988088607788
1656946915.0331182,324,1.3229646682739258
1656946988.7139347,325,1.3239728212356567
1656947062.4882393,326,1.3227611780166626
1656947136.5505292,327,1.3234972953796387
1656947210.5608988,328,1.321993350982666
1656947284.1393075,329,1.3227211236953735
1656947357.6078317,330,1.3214826583862305
1656947430.8138566,331,1.3209794759750366
1656947504.591032,332,1.3219056129455566
1656947577.8599396,333,1.3218543529510498
1656947651.9395866,334,1.3217612504959106
1656947725.948456,335,1.3197170495986938
1656947800.0486486,336,1.3231697082519531
1656947873.8156054,337,1.3216524124145508
1656947947.5964687,338,1.3201565742492676
1656948020.8812077,339,1.3209770917892456
1656948094.6245606,340,1.3191661834716797
1656948168.158093,341,1.3189527988433838
1656948242.1856704,342,1.3209497928619385
1656948315.8313482,343,1.3208258152008057
1656948389.2884529,344,1.3197193145751953
1656948463.0966349,345,1.3218563795089722
1656948536.733615,346,1.3200663328170776
1656948611.0844083,347,1.3196340799331665
1656948684.4904606,348,1.3211240768432617
1656948758.1219146,349,1.320716381072998
1656948831.5296822,350,1.3209195137023926
